PSBBEAM/B#value,PSBBEAM/B#value
X,Y
340.3,2835.285
340.4,2836.165
340.5,2837.045
340.6,2837.926
340.7,2838.806
340.8,2839.687
340.9,2840.569
341.0,2841.45
341.1,2842.332
341.2,2843.213
341.3,2844.096
341.4,2844.978
341.5,2845.861
341.6,2846.743
341.7,2847.626
341.8,2848.51
341.9,2849.393
342.0,2850.277
342.1,2851.161
342.2,2852.045
342.3,2852.93
342.4,2853.815
342.5,2854.7
342.6,2855.585
342.7,2856.47
342.8,2857.356
342.9,2858.242
343.0,2859.128
343.1,2860.015
343.2,2860.901
343.3,2861.788
343.4,2862.676
343.5,2863.563
343.6,2864.451
343.7,2865.339
343.8,2866.227
343.9,2867.115
344.0,2868.004
344.1,2868.893
344.2,2869.782
344.3,2870.671
344.4,2871.561
344.5,2872.451
344.6,2873.341
344.7,2874.232
344.8,2875.122
344.9,2876.013
345.0,2876.904
345.1,2877.796
345.2,2878.688
345.3,2879.58
345.4,2880.472
345.5,2881.364
345.6,2882.257
345.7,2883.15
345.8,2884.043
345.9,2884.936
346.0,2885.83
346.1,2886.724
346.2,2887.618
346.3,2888.513
346.4,2889.407
346.5,2890.302
346.6,2891.198
346.7,2892.093
346.8,2892.989
346.9,2893.885
347.0,2894.781
347.1,2895.678
347.2,2896.575
347.3,2897.472
347.4,2898.369
347.5,2899.266
347.6,2900.164
347.7,2901.062
347.8,2901.961
347.9,2902.859
348.0,2903.758
348.1,2904.657
348.2,2905.557
348.3,2906.456
348.4,2907.356
348.5,2908.256
348.6,2909.157
348.7,2910.058
348.8,2910.959
348.9,2911.86
349.0,2912.761
349.1,2913.663
349.2,2914.565
349.3,2915.467
349.4,2916.37
349.5,2917.273
349.6,2918.176
349.7,2919.079
349.8,2919.983
349.9,2920.887
350.0,2921.791
350.1,2922.695
350.2,2923.6
350.3,2924.505
350.4,2925.41
350.5,2926.316
350.6,2927.222
350.7,2928.128
350.8,2929.034
350.9,2929.94
351.0,2930.847
351.1,2931.754
351.2,2932.662
351.3,2933.57
351.4,2934.478
351.5,2935.386
351.6,2936.294
351.7,2937.203
351.8,2938.112
351.9,2939.021
352.0,2939.931
352.1,2940.841
352.2,2941.751
352.3,2942.661
352.4,2943.572
352.5,2944.483
352.6,2945.394
352.7,2946.306
352.8,2947.218
352.9,2948.13
353.0,2949.042
353.1,2949.955
353.2,2950.868
353.3,2951.781
353.4,2952.694
353.5,2953.608
353.6,2954.522
353.7,2955.436
353.8,2956.351
353.9,2957.266
354.0,2958.181
354.1,2959.097
354.2,2960.012
354.3,2960.928
354.4,2961.845
354.5,2962.761
354.6,2963.678
354.7,2964.595
354.8,2965.513
354.9,2966.43
355.0,2967.348
355.1,2968.267
355.2,2969.185
355.3,2970.104
355.4,2971.023
355.5,2971.943
355.6,2972.862
355.7,2973.782
355.8,2974.703
355.9,2975.623
356.0,2976.544
356.1,2977.465
356.2,2978.387
356.3,2979.308
356.4,2980.23
356.5,2981.153
356.6,2982.075
356.7,2982.998
356.8,2983.921
356.9,2984.845
357.0,2985.769
357.1,2986.693
357.2,2987.617
357.3,2988.542
357.4,2989.466
357.5,2990.392
357.6,2991.317
357.7,2992.243
357.8,2993.169
357.9,2994.096
358.0,2995.022
358.1,2995.949
358.2,2996.877
358.3,2997.804
358.4,2998.732
358.5,2999.66
358.6,3000.589
358.7,3001.517
358.8,3002.447
358.9,3003.376
359.0,3004.306
359.1,3005.236
359.2,3006.166
359.3,3007.096
359.4,3008.027
359.5,3008.958
359.6,3009.89
359.7,3010.822
359.8,3011.754
359.9,3012.686
360.0,3013.619
360.1,3014.552
360.2,3015.485
360.3,3016.419
360.4,3017.352
360.5,3018.287
360.6,3019.221
360.7,3020.156
360.8,3021.091
360.9,3022.026
361.0,3022.962
361.1,3023.898
361.2,3024.834
361.3,3025.771
361.4,3026.708
361.5,3027.645
361.6,3028.583
361.7,3029.521
361.8,3030.459
361.9,3031.397
362.0,3032.336
362.1,3033.275
362.2,3034.215
362.3,3035.154
362.4,3036.094
362.5,3037.035
362.6,3037.975
362.7,3038.916
362.8,3039.857
362.9,3040.799
363.0,3041.741
363.1,3042.683
363.2,3043.626
363.3,3044.568
363.4,3045.512
363.5,3046.455
363.6,3047.399
363.7,3048.343
363.8,3049.287
363.9,3050.232
364.0,3051.177
364.1,3052.122
364.2,3053.068
364.3,3054.014
364.4,3054.96
364.5,3055.907
364.6,3056.854
364.7,3057.801
364.8,3058.749
364.9,3059.696
365.0,3060.645
365.1,3061.593
365.2,3062.542
365.3,3063.491
365.4,3064.441
365.5,3065.39
365.6,3066.341
365.7,3067.291
365.8,3068.242
365.9,3069.193
366.0,3070.144
366.1,3071.096
366.2,3072.048
366.3,3073.0
366.4,3073.953
366.5,3074.906
366.6,3075.859
366.7,3076.813
366.8,3077.767
366.9,3078.721
367.0,3079.676
367.1,3080.631
367.2,3081.586
367.3,3082.542
367.4,3083.498
367.5,3084.454
367.6,3085.411
367.7,3086.368
367.8,3087.325
367.9,3088.282
368.0,3089.24
368.1,3090.199
368.2,3091.157
368.3,3092.116
368.4,3093.075
368.5,3094.035
368.6,3094.995
368.7,3095.955
368.8,3096.916
368.9,3097.876
369.0,3098.838
369.1,3099.799
369.2,3100.761
369.3,3101.723
369.4,3102.686
369.5,3103.649
369.6,3104.612
369.7,3105.576
369.8,3106.539
369.9,3107.504
370.0,3108.468
370.1,3109.433
370.2,3110.398
370.3,3111.364
370.4,3112.33
370.5,3113.296
370.6,3114.263
370.7,3115.23
370.8,3116.197
370.9,3117.164
371.0,3118.132
371.1,3119.101
371.2,3120.069
371.3,3121.038
371.4,3122.007
371.5,3122.977
371.6,3123.947
371.7,3124.917
371.8,3125.888
371.9,3126.859
372.0,3127.83
372.1,3128.802
372.2,3129.774
372.3,3130.747
372.4,3131.719
372.5,3132.692
372.6,3133.666
372.7,3134.639
372.8,3135.614
372.9,3136.588
373.0,3137.563
373.1,3138.538
373.2,3139.513
373.3,3140.489
373.4,3141.465
373.5,3142.442
373.6,3143.419
373.7,3144.396
373.8,3145.374
373.9,3146.351
374.0,3147.33
374.1,3148.308
374.2,3149.287
374.3,3150.267
374.4,3151.246
374.5,3152.226
374.6,3153.207
374.7,3154.187
374.8,3155.168
374.9,3156.15
375.0,3157.132
375.1,3158.114
375.2,3159.096
375.3,3160.079
375.4,3161.062
375.5,3162.046
375.6,3163.03
375.7,3164.014
375.8,3164.999
375.9,3165.984
376.0,3166.969
376.1,3167.955
376.2,3168.941
376.3,3169.927
376.4,3170.914
376.5,3171.901
376.6,3172.888
376.7,3173.876
376.8,3174.864
376.9,3175.853
377.0,3176.842
377.1,3177.831
377.2,3178.821
377.3,3179.811
377.4,3180.801
377.5,3181.792
377.6,3182.783
377.7,3183.774
377.8,3184.766
377.9,3185.758
378.0,3186.75
378.1,3187.743
378.2,3188.737
378.3,3189.73
378.4,3190.724
378.5,3191.718
378.6,3192.713
378.7,3193.708
378.8,3194.704
378.9,3195.699
379.0,3196.696
379.1,3197.692
379.2,3198.689
379.3,3199.686
379.4,3200.684
379.5,3201.682
379.6,3202.68
379.7,3203.679
379.8,3204.678
379.9,3205.677
380.0,3206.677
380.1,3207.677
380.2,3208.678
380.3,3209.679
380.4,3210.68
380.5,3211.682
380.6,3212.684
380.7,3213.686
380.8,3214.689
380.9,3215.692
381.0,3216.696
381.1,3217.7
381.2,3218.704
381.3,3219.709
381.4,3220.714
381.5,3221.719
381.6,3222.725
381.7,3223.731
381.8,3224.738
381.9,3225.745
382.0,3226.752
382.1,3227.76
382.2,3228.768
382.3,3229.776
382.4,3230.785
382.5,3231.794
382.6,3232.804
382.7,3233.814
382.8,3234.824
382.9,3235.835
383.0,3236.846
383.1,3237.857
383.2,3238.869
383.3,3239.881
383.4,3240.894
383.5,3241.907
383.6,3242.92
383.7,3243.934
383.8,3244.948
383.9,3245.962
384.0,3246.977
384.1,3247.993
384.2,3249.008
384.3,3250.024
384.4,3251.041
384.5,3252.058
384.6,3253.075
384.7,3254.092
384.8,3255.11
384.9,3256.129
385.0,3257.147
385.1,3258.166
385.2,3259.186
385.3,3260.206
385.4,3261.226
385.5,3262.247
385.6,3263.268
385.7,3264.289
385.8,3265.311
385.9,3266.333
386.0,3267.356
386.1,3268.379
386.2,3269.402
386.3,3270.426
386.4,3271.45
386.5,3272.475
386.6,3273.5
386.7,3274.525
386.8,3275.551
386.9,3276.577
387.0,3277.604
387.1,3278.631
387.2,3279.658
387.3,3280.686
387.4,3281.714
387.5,3282.742
387.6,3283.771
387.7,3284.8
387.8,3285.83
387.9,3286.86
388.0,3287.891
388.1,3288.922
388.2,3289.953
388.3,3290.984
388.4,3292.017
388.5,3293.049
388.6,3294.082
388.7,3295.115
388.8,3296.149
388.9,3297.183
389.0,3298.217
389.1,3299.252
389.2,3300.287
389.3,3301.323
389.4,3302.359
389.5,3303.396
389.6,3304.433
389.7,3305.47
389.8,3306.507
389.9,3307.546
390.0,3308.584
390.1,3309.623
390.2,3310.662
390.3,3311.702
390.4,3312.742
390.5,3313.783
390.6,3314.823
390.7,3315.865
390.8,3316.906
390.9,3317.949
391.0,3318.991
391.1,3320.034
391.2,3321.077
391.3,3322.121
391.4,3323.165
391.5,3324.21
391.6,3325.255
391.7,3326.3
391.8,3327.346
391.9,3328.392
392.0,3329.439
392.1,3330.486
392.2,3331.533
392.3,3332.581
392.4,3333.629
392.5,3334.678
392.6,3335.727
392.7,3336.777
392.8,3337.827
392.9,3338.877
393.0,3339.928
393.1,3340.979
393.2,3342.03
393.3,3343.082
393.4,3344.135
393.5,3345.188
393.6,3346.241
393.7,3347.294
393.8,3348.348
393.9,3349.403
394.0,3350.458
394.1,3351.513
394.2,3352.569
394.3,3353.625
394.4,3354.682
394.5,3355.739
394.6,3356.796
394.7,3357.854
394.8,3358.912
394.9,3359.971
395.0,3361.03
395.1,3362.089
395.2,3363.149
395.3,3364.209
395.4,3365.27
395.5,3366.331
395.6,3367.393
395.7,3368.455
395.8,3369.517
395.9,3370.58
396.0,3371.644
396.1,3372.707
396.2,3373.771
396.3,3374.836
396.4,3375.901
396.5,3376.966
396.6,3378.032
396.7,3379.099
396.8,3380.165
396.9,3381.232
397.0,3382.3
397.1,3383.368
397.2,3384.436
397.3,3385.505
397.4,3386.574
397.5,3387.644
397.6,3388.714
397.7,3389.785
397.8,3390.856
397.9,3391.927
398.0,3392.999
398.1,3394.071
398.2,3395.144
398.3,3396.217
398.4,3397.291
398.5,3398.365
398.6,3399.439
398.7,3400.514
398.8,3401.589
398.9,3402.665
399.0,3403.741
399.1,3404.818
399.2,3405.895
399.3,3406.972
399.4,3408.05
399.5,3409.128
399.6,3410.207
399.7,3411.286
399.8,3412.366
399.9,3413.446
400.0,3414.526
400.1,3415.607
400.2,3416.689
400.3,3417.771
400.4,3418.853
400.5,3419.936
400.6,3421.019
400.7,3422.102
400.8,3423.186
400.9,3424.271
401.0,3425.356
401.1,3426.441
401.2,3427.527
401.3,3428.613
401.4,3429.7
401.5,3430.787
401.6,3431.874
401.7,3432.962
401.8,3434.051
401.9,3435.14
402.0,3436.229
402.1,3437.319
402.2,3438.409
402.3,3439.5
402.4,3440.591
402.5,3441.682
402.6,3442.774
402.7,3443.867
402.8,3444.96
402.9,3446.053
403.0,3447.147
403.1,3448.241
403.2,3449.336
403.3,3450.431
403.4,3451.526
403.5,3452.622
403.6,3453.719
403.7,3454.816
403.8,3455.913
403.9,3457.011
404.0,3458.109
404.1,3459.208
404.2,3460.307
404.3,3461.407
404.4,3462.507
404.5,3463.607
404.6,3464.708
404.7,3465.81
404.8,3466.912
404.9,3468.014
405.0,3469.117
405.1,3470.22
405.2,3471.324
405.3,3472.428
405.4,3473.532
405.5,3474.637
405.6,3475.743
405.7,3476.849
405.8,3477.955
405.9,3479.062
406.0,3480.17
406.1,3481.277
406.2,3482.386
406.3,3483.494
406.4,3484.604
406.5,3485.713
406.6,3486.823
406.7,3487.934
406.8,3489.045
406.9,3490.156
407.0,3491.268
407.1,3492.381
407.2,3493.494
407.3,3494.607
407.4,3495.721
407.5,3496.835
407.6,3497.95
407.7,3499.065
407.8,3500.181
407.9,3501.297
408.0,3502.413
408.1,3503.53
408.2,3504.648
408.3,3505.766
408.4,3506.884
408.5,3508.003
408.6,3509.122
408.7,3510.242
408.8,3511.363
408.9,3512.483
409.0,3513.605
409.1,3514.726
409.2,3515.848
409.3,3516.971
409.4,3518.094
409.5,3519.218
409.6,3520.342
409.7,3521.466
409.8,3522.591
409.9,3523.717
410.0,3524.843
410.1,3525.969
410.2,3527.096
410.3,3528.223
410.4,3529.351
410.5,3530.479
410.6,3531.608
410.7,3532.737
410.8,3533.867
410.9,3534.997
411.0,3536.128
411.1,3537.259
411.2,3538.39
411.3,3539.523
411.4,3540.655
411.5,3541.788
411.6,3542.922
411.7,3544.056
411.8,3545.19
411.9,3546.325
412.0,3547.46
412.1,3548.596
412.2,3549.733
412.3,3550.869
412.4,3552.007
412.5,3553.145
412.6,3554.283
412.7,3555.422
412.8,3556.561
412.9,3557.701
413.0,3558.841
413.1,3559.981
413.2,3561.123
413.3,3562.264
413.4,3563.406
413.5,3564.549
413.6,3565.692
413.7,3566.836
413.8,3567.98
413.9,3569.124
414.0,3570.269
414.1,3571.415
414.2,3572.561
414.3,3573.707
414.4,3574.854
414.5,3576.002
414.6,3577.15
414.7,3578.298
414.8,3579.447
414.9,3580.596
415.0,3581.746
415.1,3582.897
415.2,3584.048
415.3,3585.199
415.4,3586.351
415.5,3587.503
415.6,3588.656
415.7,3589.809
415.8,3590.963
415.9,3592.117
416.0,3593.272
416.1,3594.428
416.2,3595.583
416.3,3596.74
416.4,3597.896
416.5,3599.054
416.6,3600.211
416.7,3601.37
416.8,3602.528
416.9,3603.687
417.0,3604.847
417.1,3606.007
417.2,3607.168
417.3,3608.329
417.4,3609.491
417.5,3610.653
417.6,3611.816
417.7,3612.979
417.8,3614.143
417.9,3615.307
418.0,3616.472
418.1,3617.637
418.2,3618.803
418.3,3619.969
418.4,3621.135
418.5,3622.303
418.6,3623.47
418.7,3624.638
418.8,3625.807
418.9,3626.976
419.0,3628.146
419.1,3629.316
419.2,3630.487
419.3,3631.658
419.4,3632.83
419.5,3634.002
419.6,3635.175
419.7,3636.348
419.8,3637.521
419.9,3638.696
420.0,3639.87
420.1,3641.046
420.2,3642.221
420.3,3643.398
420.4,3644.574
420.5,3645.752
420.6,3646.929
420.7,3648.108
420.8,3649.286
420.9,3650.466
421.0,3651.645
421.1,3652.826
421.2,3654.006
421.3,3655.188
421.4,3656.37
421.5,3657.552
421.6,3658.735
421.7,3659.918
421.8,3661.102
421.9,3662.286
422.0,3663.471
422.1,3664.656
422.2,3665.842
422.3,3667.029
422.4,3668.216
422.5,3669.403
422.6,3670.591
422.7,3671.78
422.8,3672.969
422.9,3674.158
423.0,3675.348
423.1,3676.539
423.2,3677.73
423.3,3678.921
423.4,3680.113
423.5,3681.306
423.6,3682.499
423.7,3683.693
423.8,3684.887
423.9,3686.081
424.0,3687.277
424.1,3688.472
424.2,3689.668
424.3,3690.865
424.4,3692.062
424.5,3693.26
424.6,3694.458
424.7,3695.657
424.8,3696.857
424.9,3698.056
425.0,3699.257
425.1,3700.458
425.2,3701.659
425.3,3702.861
425.4,3704.064
425.5,3705.267
425.6,3706.47
425.7,3707.674
425.8,3708.879
425.9,3710.084
426.0,3711.289
426.1,3712.495
426.2,3713.702
426.3,3714.909
426.4,3716.117
426.5,3717.325
426.6,3718.534
426.7,3719.743
426.8,3720.953
426.9,3722.163
427.0,3723.374
427.1,3724.586
427.2,3725.798
427.3,3727.01
427.4,3728.223
427.5,3729.437
427.6,3730.651
427.7,3731.865
427.8,3733.08
427.9,3734.296
428.0,3735.512
428.1,3736.729
428.2,3737.946
428.3,3739.164
428.4,3740.382
428.5,3741.601
428.6,3742.82
428.7,3744.04
428.8,3745.261
428.9,3746.482
429.0,3747.703
429.1,3748.925
429.2,3750.148
429.3,3751.371
429.4,3752.595
429.5,3753.819
429.6,3755.044
429.7,3756.269
429.8,3757.495
429.9,3758.721
430.0,3759.948
430.1,3761.175
430.2,3762.403
430.3,3763.632
430.4,3764.861
430.5,3766.09
430.6,3767.321
430.7,3768.551
430.8,3769.782
430.9,3771.014
431.0,3772.246
431.1,3773.479
431.2,3774.713
431.3,3775.947
431.4,3777.181
431.5,3778.416
431.6,3779.652
431.7,3780.888
431.8,3782.124
431.9,3783.361
432.0,3784.599
432.1,3785.837
432.2,3787.076
432.3,3788.316
432.4,3789.555
432.5,3790.796
432.6,3792.037
432.7,3793.278
432.8,3794.521
432.9,3795.763
433.0,3797.006
433.1,3798.25
433.2,3799.494
433.3,3800.739
433.4,3801.985
433.5,3803.231
433.6,3804.477
433.7,3805.724
433.8,3806.972
433.9,3808.22
434.0,3809.469
434.1,3810.718
434.2,3811.968
434.3,3813.218
434.4,3814.469
434.5,3815.72
434.6,3816.972
434.7,3818.225
434.8,3819.478
434.9,3820.732
435.0,3821.986
435.1,3823.241
435.2,3824.496
435.3,3825.752
435.4,3827.008
435.5,3828.265
435.6,3829.523
435.7,3830.781
435.8,3832.04
435.9,3833.299
436.0,3834.559
436.1,3835.819
436.2,3837.08
436.3,3838.342
436.4,3839.604
436.5,3840.866
436.6,3842.13
436.7,3843.393
436.8,3844.658
436.9,3845.922
437.0,3847.188
437.1,3848.454
437.2,3849.72
437.3,3850.987
437.4,3852.255
437.5,3853.523
437.6,3854.792
437.7,3856.061
437.8,3857.331
437.9,3858.602
438.0,3859.873
438.1,3861.145
438.2,3862.417
438.3,3863.689
438.4,3864.963
438.5,3866.237
438.6,3867.511
438.7,3868.786
438.8,3870.062
438.9,3871.338
439.0,3872.615
439.1,3873.892
439.2,3875.17
439.3,3876.448
439.4,3877.727
439.5,3879.007
439.6,3880.287
439.7,3881.568
439.8,3882.849
439.9,3884.131
440.0,3885.413
440.1,3886.696
440.2,3887.98
440.3,3889.264
440.4,3890.549
440.5,3891.834
440.6,3893.12
440.7,3894.406
440.8,3895.693
440.9,3896.981
441.0,3898.269
441.1,3899.558
441.2,3900.847
441.3,3902.137
441.4,3903.428
441.5,3904.719
441.6,3906.01
441.7,3907.302
441.8,3908.595
441.9,3909.889
442.0,3911.183
442.1,3912.477
442.2,3913.772
442.3,3915.068
442.4,3916.364
442.5,3917.661
442.6,3918.958
442.7,3920.256
442.8,3921.555
442.9,3922.854
443.0,3924.154
443.1,3925.454
443.2,3926.755
443.3,3928.057
443.4,3929.359
443.5,3930.661
443.6,3931.965
443.7,3933.269
443.8,3934.573
443.9,3935.878
444.0,3937.184
444.1,3938.49
444.2,3939.797
444.3,3941.104
444.4,3942.412
444.5,3943.72
444.6,3945.029
444.7,3946.339
444.8,3947.649
444.9,3948.96
445.0,3950.272
445.1,3951.584
445.2,3952.897
445.3,3954.21
445.4,3955.524
445.5,3956.838
445.6,3958.153
445.7,3959.469
445.8,3960.785
445.9,3962.102
446.0,3963.419
446.1,3964.737
446.2,3966.056
446.3,3967.375
446.4,3968.695
446.5,3970.015
446.6,3971.336
446.7,3972.657
446.8,3973.98
446.9,3975.302
447.0,3976.626
447.1,3977.95
447.2,3979.274
447.3,3980.599
447.4,3981.925
447.5,3983.251
447.6,3984.578
447.7,3985.906
447.8,3987.234
447.9,3988.562
448.0,3989.892
448.1,3991.222
448.2,3992.552
448.3,3993.883
448.4,3995.215
448.5,3996.547
448.6,3997.88
448.7,3999.214
448.8,4000.548
448.9,4001.882
449.0,4003.218
449.1,4004.554
449.2,4005.89
449.3,4007.227
449.4,4008.565
449.5,4009.903
449.6,4011.242
449.7,4012.582
449.8,4013.922
449.9,4015.263
450.0,4016.604
450.1,4017.946
450.2,4019.289
450.3,4020.632
450.4,4021.976
450.5,4023.32
450.6,4024.665
450.7,4026.011
450.8,4027.357
450.9,4028.704
451.0,4030.051
451.1,4031.399
451.2,4032.748
451.3,4034.097
451.4,4035.447
451.5,4036.798
451.6,4038.149
451.7,4039.5
451.8,4040.853
451.9,4042.206
452.0,4043.559
452.1,4044.913
452.2,4046.268
452.3,4047.624
452.4,4048.98
452.5,4050.336
452.6,4051.693
452.7,4053.051
452.8,4054.41
452.9,4055.769
453.0,4057.129
453.1,4058.489
453.2,4059.85
453.3,4061.211
453.4,4062.574
453.5,4063.936
453.6,4065.3
453.7,4066.664
453.8,4068.028
453.9,4069.394
454.0,4070.76
454.1,4072.126
454.2,4073.493
454.3,4074.861
454.4,4076.229
454.5,4077.598
454.6,4078.968
454.7,4080.338
454.8,4081.709
454.9,4083.08
455.0,4084.453
455.1,4085.825
455.2,4087.199
455.3,4088.573
455.4,4089.947
455.5,4091.322
455.6,4092.698
455.7,4094.075
455.8,4095.452
455.9,4096.829
456.0,4098.208
456.1,4099.587
456.2,4100.966
456.3,4102.347
456.4,4103.727
456.5,4105.109
456.6,4106.491
456.7,4107.874
456.8,4109.257
456.9,4110.641
457.0,4112.026
457.1,4113.411
457.2,4114.797
457.3,4116.183
457.4,4117.571
457.5,4118.958
457.6,4120.347
457.7,4121.736
457.8,4123.125
457.9,4124.516
458.0,4125.907
458.1,4127.298
458.2,4128.69
458.3,4130.083
458.4,4131.477
458.5,4132.871
458.6,4134.266
458.7,4135.661
458.8,4137.057
458.9,4138.454
459.0,4139.851
459.1,4141.249
459.2,4142.648
459.3,4144.047
459.4,4145.447
459.5,4146.847
459.6,4148.248
459.7,4149.65
459.8,4151.052
459.9,4152.455
460.0,4153.859
460.1,4155.263
460.2,4156.668
460.3,4158.074
460.4,4159.48
460.5,4160.887
460.6,4162.294
460.7,4163.703
460.8,4165.111
460.9,4166.521
461.0,4167.931
461.1,4169.342
461.2,4170.753
461.3,4172.165
461.4,4173.578
461.5,4174.991
461.6,4176.405
461.7,4177.82
461.8,4179.235
461.9,4180.651
462.0,4182.067
462.1,4183.485
462.2,4184.902
462.3,4186.321
462.4,4187.74
462.5,4189.16
462.6,4190.58
462.7,4192.001
462.8,4193.423
462.9,4194.845
463.0,4196.268
463.1,4197.692
463.2,4199.116
463.3,4200.541
463.4,4201.967
463.5,4203.393
463.6,4204.82
463.7,4206.248
463.8,4207.676
463.9,4209.105
464.0,4210.534
464.1,4211.965
464.2,4213.396
464.3,4214.827
464.4,4216.259
464.5,4217.692
464.6,4219.125
464.7,4220.56
464.8,4221.994
464.9,4223.43
465.0,4224.866
465.1,4226.303
465.2,4227.74
465.3,4229.178
465.4,4230.617
465.5,4232.056
465.6,4233.496
465.7,4234.937
465.8,4236.378
465.9,4237.82
466.0,4239.263
466.1,4240.706
466.2,4242.15
466.3,4243.595
466.4,4245.04
466.5,4246.486
466.6,4247.933
466.7,4249.38
466.8,4250.828
466.9,4252.277
467.0,4253.726
467.1,4255.176
467.2,4256.627
467.3,4258.078
467.4,4259.53
467.5,4260.983
467.6,4262.436
467.7,4263.89
467.8,4265.345
467.9,4266.8
468.0,4268.256
468.1,4269.713
468.2,4271.17
468.3,4272.628
468.4,4274.086
468.5,4275.546
468.6,4277.006
468.7,4278.466
468.8,4279.928
468.9,4281.39
469.0,4282.852
469.1,4284.316
469.2,4285.78
469.3,4287.244
469.4,4288.709
469.5,4290.175
469.6,4291.642
469.7,4293.11
469.8,4294.578
469.9,4296.046
470.0,4297.516
470.1,4298.986
470.2,4300.456
470.3,4301.928
470.4,4303.4
470.5,4304.873
470.6,4306.346
470.7,4307.82
470.8,4309.295
470.9,4310.77
471.0,4312.246
471.1,4313.723
471.2,4315.201
471.3,4316.679
471.4,4318.158
471.5,4319.637
471.6,4321.117
471.7,4322.598
471.8,4324.08
471.9,4325.562
472.0,4327.045
472.1,4328.528
472.2,4330.013
472.3,4331.498
472.4,4332.983
472.5,4334.47
472.6,4335.957
472.7,4337.444
472.8,4338.933
472.9,4340.422
473.0,4341.911
473.1,4343.402
473.2,4344.893
473.3,4346.385
473.4,4347.877
473.5,4349.37
473.6,4350.864
473.7,4352.359
473.8,4353.854
473.9,4355.35
474.0,4356.846
474.1,4358.344
474.2,4359.842
474.3,4361.34
474.4,4362.84
474.5,4364.34
474.6,4365.84
474.7,4367.342
474.8,4368.844
474.9,4370.347
475.0,4371.85
475.1,4373.354
475.2,4374.859
475.3,4376.365
475.4,4377.871
475.5,4379.378
475.6,4380.886
475.7,4382.394
475.8,4383.903
475.9,4385.413
476.0,4386.923
476.1,4388.434
476.2,4389.946
476.3,4391.458
476.4,4392.972
476.5,4394.485
476.6,4396.0
476.7,4397.515
476.8,4399.031
476.9,4400.548
477.0,4402.065
477.1,4403.583
477.2,4405.102
477.3,4406.622
477.4,4408.142
477.5,4409.663
477.6,4411.184
477.7,4412.706
477.8,4414.229
477.9,4415.753
478.0,4417.277
478.1,4418.802
478.2,4420.328
478.3,4421.855
478.4,4423.382
478.5,4424.91
478.6,4426.438
478.7,4427.967
478.8,4429.497
478.9,4431.028
479.0,4432.559
479.1,4434.091
479.2,4435.624
479.3,4437.158
479.4,4438.692
479.5,4440.227
479.6,4441.762
479.7,4443.299
479.8,4444.836
479.9,4446.374
480.0,4447.912
480.1,4449.451
480.2,4450.991
480.3,4452.532
480.4,4454.073
480.5,4455.615
480.6,4457.157
480.7,4458.701
480.8,4460.245
480.9,4461.79
481.0,4463.335
481.1,4464.882
481.2,4466.428
481.3,4467.976
481.4,4469.525
481.5,4471.074
481.6,4472.623
481.7,4474.174
481.8,4475.725
481.9,4477.277
482.0,4478.83
482.1,4480.383
482.2,4481.937
482.3,4483.492
482.4,4485.048
482.5,4486.604
482.6,4488.161
482.7,4489.718
482.8,4491.277
482.9,4492.836
483.0,4494.396
483.1,4495.956
483.2,4497.517
483.3,4499.079
483.4,4500.642
483.5,4502.206
483.6,4503.77
483.7,4505.335
483.8,4506.9
483.9,4508.466
484.0,4510.033
484.1,4511.601
484.2,4513.17
484.3,4514.739
484.4,4516.309
484.5,4517.879
484.6,4519.451
484.7,4521.023
484.8,4522.595
484.9,4524.169
485.0,4525.743
485.1,4527.318
485.2,4528.894
485.3,4530.47
485.4,4532.047
485.5,4533.625
485.6,4535.204
485.7,4536.783
485.8,4538.363
485.9,4539.944
486.0,4541.526
486.1,4543.108
486.2,4544.691
486.3,4546.274
486.4,4547.859
486.5,4549.444
486.6,4551.03
486.7,4552.616
486.8,4554.204
486.9,4555.792
487.0,4557.381
487.1,4558.97
487.2,4560.56
487.3,4562.151
487.4,4563.743
487.5,4565.336
487.6,4566.929
487.7,4568.523
487.8,4570.117
487.9,4571.713
488.0,4573.309
488.1,4574.906
488.2,4576.503
488.3,4578.102
488.4,4579.701
488.5,4581.301
488.6,4582.901
488.7,4584.502
488.8,4586.104
488.9,4587.707
489.0,4589.311
489.1,4590.915
489.2,4592.52
489.3,4594.126
489.4,4595.732
489.5,4597.339
489.6,4598.947
489.7,4600.556
489.8,4602.165
489.9,4603.775
490.0,4605.386
490.1,4606.998
490.2,4608.61
490.3,4610.223
490.4,4611.837
490.5,4613.452
490.6,4615.067
490.7,4616.683
490.8,4618.3
490.9,4619.918
491.0,4621.536
491.1,4623.155
491.2,4624.775
491.3,4626.395
491.4,4628.017
491.5,4629.639
491.6,4631.261
491.7,4632.885
491.8,4634.509
491.9,4636.134
492.0,4637.76
492.1,4639.387
492.2,4641.014
492.3,4642.642
492.4,4644.271
492.5,4645.9
492.6,4647.531
492.7,4649.162
492.8,4650.793
492.9,4652.426
493.0,4654.059
493.1,4655.693
493.2,4657.328
493.3,4658.963
493.4,4660.6
493.5,4662.237
493.6,4663.875
493.7,4665.513
493.8,4667.152
493.9,4668.793
494.0,4670.433
494.1,4672.075
494.2,4673.717
494.3,4675.36
494.4,4677.004
494.5,4678.649
494.6,4680.294
494.7,4681.94
494.8,4683.587
494.9,4685.235
495.0,4686.883
495.1,4688.532
495.2,4690.182
495.3,4691.833
495.4,4693.484
